Category,Area,Ratio,Size_COCO,Center_X,Center_Y
door,82703.89519999998,0.40954203569362224,Large (>96²),0.79125,0.476078125
door,55953.13919999999,0.2945576358296623,Large (>96²),0.503890625,0.4654999999999999
door,85735.66079999998,0.417170335730357,Large (>96²),0.8000937499999999,0.4791718749999999
door,63665.028000000006,0.33389822745385417,Large (>96²),0.49803125000000004,0.466171875
door,75105.00000000001,0.370888888888889,Large (>96²),0.787921875,0.4765625
door,63918.159999999996,0.2797489539748954,Large (>96²),0.19040625,0.4984375
door,62678.323200000006,0.2749664879356568,Large (>96²),0.1923125,0.49800000000000005
door,63019.52000000002,0.27581589958159003,Large (>96²),0.19081250000000002,0.4984375
door,59300.68,0.2595397489539749,Large (>96²),0.191546875,0.4984375
door,30671.916800000003,0.21348670325031657,Large (>96²),0.11021874999999999,0.42112499999999997
door,26617.8176,0.1815712494776431,Large (>96²),0.0543125,0.424125
door,27517.66,0.24138135292027013,Large (>96²),0.10189062500000001,0.38878124999999997
door,23745.93600000001,0.18211021877596237,Large (>96²),0.22350000000000003,0.407109375
door,45171.79880000002,0.22609512729876063,Large (>96²),0.478046875,0.474203125
door,64813.54879999998,0.6316808191808192,Large (>96²),0.28435937499999997,0.4671875
door,54190.499999999985,0.2617582417582417,Large (>96²),0.490203125,0.48046875
door,61017.1512,0.6400440471563674,Large (>96²),0.399328125,0.63378125
door,93548.6912,1.3703306797305574,Large (>96²),0.7041875000000001,0.329125
door,83095.52000000002,0.3636820083682009,Large (>96²),0.8510312500000001,0.4984375
door,98428.32720000003,0.47348335307277273,Large (>96²),0.5344062500000001,0.48120312500000006
door,82257.5952,0.36073881722231527,Large (>96²),0.604953125,0.4988125
door,110309.19720000001,0.618776940931268,Large (>96²),0.310015625,0.454859375
door,70715.9472,0.39570421535695693,Large (>96²),0.6480625,0.455296875
door,76029.3236,0.4586628678095987,Large (>96²),0.401078125,0.443046875
door,51057.792,0.33713639634083664,Large (>96²),0.40718750000000004,0.4290312500000001
door,82102.61875200004,0.38407101083157424,Large (>96²),0.4599687500000001,0.48621250000000005
door,88281.22960000002,0.5706004982966392,Large (>96²),0.7964375,0.4322968749999999
door,82835.798656,0.366065722646396,Large (>96²),0.40819375,0.4966375
door,81769.36774399999,0.3767924301488898,Large (>96²),0.40421874999999996,0.48894374999999995
door,58817.69068800001,0.4742509256945549,Large (>96²),0.74296875,0.49601875
door,54077.37254399999,0.47557590567246333,Large (>96²),0.4897125000000001,0.4721187499999999
door,51941.07436799996,0.5299619247182685,Large (>96²),0.34731875,0.5727187499999999
door,46186.86316800001,0.487203471301998,Large (>96²),0.41549375,0.5440687500000001
door,49984.79040000001,0.5014569872038516,Large (>96²),0.40253750000000005,0.56391875
door,51379.39865599999,0.5123534761519805,Large (>96²),0.38060625000000003,0.5603
door,52504.63462399999,0.47344271746702865,Large (>96²),0.42125,0.60233125
door,9853.703551999995,0.21691314465880923,Large (>96²),0.65534375,0.4767625000000001
door,12531.251263999999,0.2728358654671695,Large (>96²),0.24568125,0.5104562500000001
door,23813.88479999998,0.28473029045643133,Large (>96²),0.67105625,0.4192625
door,134797.776768,0.6430431060089813,Large (>96²),0.5982750000000001,0.48269375
door,111066.57715200001,0.49354109750750447,Large (>96²),0.258875,0.49670000000000003
door,111143.73120000002,0.4840066777963272,Large (>96²),0.2658125,0.499375
door,105550.737152,0.462859344635797,Large (>96²),0.26498125,0.49807500000000005
door,109048.72665600001,0.48335101813955833,Large (>96²),0.2668625,0.5000687500000001
door,108004.97376000002,0.47240208134651746,Large (>96²),0.28795625,0.49855625000000003
door,110902.29350400003,0.4947114084887806,Large (>96²),0.26761875,0.49643750000000014
door,103694.59584,0.46302870473678875,Large (>96²),0.26444999999999996,0.4947125
door,107515.97222400001,0.46905390502289207,Large (>96²),0.26581875000000005,0.4990375
door,108610.78784000002,0.4762782282382898,Large (>96²),0.2651875,0.49807500000000005
door,84974.66598400002,0.37262949809019635,Large (>96²),0.30521875000000004,0.49807500000000005
door,109298.61792000003,0.48053342279627614,Large (>96²),0.26460625000000004,0.49759375000000006
door,111263.736,0.4929696051191378,Large (>96²),0.26566875,0.49615625
door,109439.417472,0.48239779636534635,Large (>96²),0.26989375,0.49711250000000007
door,112647.801216,0.4965400248580737,Large (>96²),0.26745625,0.49711250000000007
door,106669.24492800003,0.46532883304371064,Large (>96²),0.26863125,0.4990500000000001
door,110488.42432000002,0.48078367237955383,Large (>96²),0.26705000000000007,0.50048125
door,110181.12000000002,0.47821666666666673,Large (>96²),0.26394375000000003,0.5
door,110663.23488000002,0.4903090005893744,Large (>96²),0.25985625,0.49615625
door,108153.52320000003,0.4709849749582638,Large (>96²),0.2734375,0.499375
door,66422.29344000004,0.4797996086778904,Large (>96²),0.49813125,0.5295062500000001
door,59394.07872,0.45054533436157307,Large (>96²),0.44720000000000004,0.4086437500000001
door,82856.25600000001,0.4636463419249839,Large (>96²),0.509375,0.49088750000000003
door,118925.9712,0.5188316679477324,Large (>96²),0.27805,0.4990375
door,129222.38438400003,0.6114997737635307,Large (>96²),0.48500000000000004,0.4841375
door,50739.552768000016,0.27658342516670087,Large (>96²),0.19783750000000003,0.4644312500000001
door,52372.379135999996,0.45086026805624013,Large (>96²),0.4065875,0.49335625000000005
door,62751.386880000005,0.4366782737153107,Large (>96²),0.129325,0.42114375000000004
door,57683.272320000004,0.3383125060544415,Large (>96²),0.1091375,0.44759375000000007
door,75309.58073599999,0.4313338821772511,Large (>96²),0.14081875,0.45144375
door,63538.560000000005,0.34046296296296297,Large (>96²),0.11490625000000002,0.4625
door,54735.045119999995,0.3618636223387843,Large (>96²),0.11601249999999999,0.42885625000000005
door,27604.09600000002,0.15354716981132085,Large (>96²),0.7133625,0.45625
door,54126.47628799998,0.465851483289523,Large (>96²),0.5249812500000001,0.49812499999999993
door,29919.024384000008,0.210247274886542,Large (>96²),0.896575,0.4197125
door,55152.863616,0.4618928554891883,Large (>96²),0.6964562500000001,0.42235000000000006
door,45404.089856000006,0.37643969409379885,Large (>96²),0.8966125000000001,0.42482500000000006
door,31329.3344,0.2176489193463363,Large (>96²),0.21721250000000003,0.44590625
door,32301.491328,0.18788709023905534,Large (>96²),0.12086250000000001,0.46454375
door,77075.2224,0.6177243284866603,Large (>96²),0.32856874999999997,0.4009625
door,73244.23232,0.9551350570561894,Large (>96²),0.21643749999999998,0.34135625
door,63098.075648000005,0.7478792552605488,Large (>96²),0.16971250000000002,0.351925
door,81555.96992000002,0.7754452612363708,Large (>96²),0.21088125,0.37836250000000005
door,116173.61184,0.9542359280064198,Large (>96²),0.42165625,0.39759375
door,47203.100927999985,0.3170574941427711,Large (>96²),0.741725,0.42644374999999995
door,51190.63891199999,0.4279369925751162,Large (>96²),0.49686874999999997,0.50766875
door,31179.31622400001,0.15365489806066635,Large (>96²),0.37285,0.47692500000000004
door,56057.057920000014,0.43435175700351847,Large (>96²),0.5421062500000001,0.5520250000000001
door,56129.322496000015,0.43995251746998737,Large (>96²),0.51219375,0.5536500000000001
door,76381.39699200002,0.4361856694960618,Large (>96²),0.8560625,0.451925
door,70278.23712000002,0.4530681887428654,Large (>96²),0.75674375,0.43269375
door,62725.245696000005,0.4539135300320657,Large (>96²),0.3691375,0.43554375000000006
door,90789.34758399997,0.4709033268957474,Large (>96²),0.4028875,0.519325
door,92225.554944,0.44714544910074155,Large (>96²),0.8413499999999999,0.47980625000000005
door,98933.74233600002,0.4978643982628047,Large (>96²),0.38877500000000004,0.500775
door,90225.70188800003,0.45705642983182676,Large (>96²),0.8413499999999999,0.47211250000000005
door,60344.641792000024,0.44167171673448186,Large (>96²),0.45708125000000005,0.5083375
door,30126.316416000012,0.1476568311430697,Large (>96²),0.28444375,0.4778875
door,51164.58239999999,0.24342151183080885,Large (>96²),0.6743500000000001,0.483175
door,53087.17459199998,0.28365109011224726,Large (>96²),0.32278124999999996,0.46298125
door,71134.67929600002,0.49280916384156975,Large (>96²),0.48858750000000006,0.51184375
door,39604.45900800002,0.17592904835772583,Large (>96²),0.7027125,0.49567500000000003
door,80221.47552000002,0.3806395399494642,Large (>96²),0.7009687500000001,0.48365625
door,68269.77408,0.4427421819293062,Large (>96²),0.389175,0.4989812500000001
door,43389.736,0.21151638258412075,Large (>96²),0.31811875,0.47884375000000007
door,77040.12390400002,0.45014696782178226,Large (>96²),0.49933750000000005,0.46141250000000006
door,71080.41919999999,0.3590757889058705,Large (>96²),0.8699999999999999,0.47259375000000003
door,94856.27289600005,0.45162078656588744,Large (>96²),0.38252500000000006,0.49579375000000014
door,99889.81055999998,0.44603915204381783,Large (>96²),0.8350937500000001,0.4947125
door,78227.712,0.37621052631578944,Large (>96²),0.39097499999999996,0.48125
door,43383.54579200001,0.24052969653587505,Large (>96²),0.07981875000000002,0.50774375
door,46024.02521600001,0.3064885732570862,Large (>96²),0.09278750000000001,0.5440812500000001
door,73477.79712,0.3701608848667671,Large (>96²),0.42210625,0.473075
door,65540.38809600001,0.4239353801705021,Large (>96²),0.32362500000000005,0.53506875
door,92002.528512,0.5428082857253895,Large (>96²),0.7342000000000001,0.4466375
door,89548.20448000001,0.5054262092559157,Large (>96²),0.39794375000000004,0.5461437499999999
door,86992.05119999999,0.3788313856427378,Large (>96²),0.8581749999999999,0.499375
door,65090.066944000006,0.2854318836695034,Large (>96²),0.42525,0.49807500000000005
door,85210.43199999999,0.4739811320754716,Large (>96²),0.66221875,0.54375
door,57653.546048000004,0.2896411985153042,Large (>96²),0.38078125,0.47355625
door,78277.59616,0.42115420300612355,Large (>96²),0.60815,0.47238749999999996
door,61777.67692800002,0.2884728416830896,Large (>96²),0.37646875,0.4865375
door,84066.05087999997,0.4346837423368683,Large (>96²),0.62950625,0.49259375
door,69565.18675200001,0.33727914883122834,Large (>96²),0.32936875,0.47980625000000005
door,89786.85216000001,0.45521030352157077,Large (>96²),0.59204375,0.47196875
door,83586.90688000002,0.367491403170343,Large (>96²),0.43038750000000003,0.49759375000000006
door,110388.48000000003,0.4791166666666668,Large (>96²),0.74435625,0.5
door,120087.75264000002,0.5232878542442511,Large (>96²),0.5272187500000001,0.49949375000000007
door,120802.47872,0.5280235494823462,Large (>96²),0.2011625,0.50006875
door,150015.62783999997,0.815424787839224,Large (>96²),0.5905437499999999,0.4600937500000001
door,84112.28288000001,0.499239884618383,Large (>96²),0.16010624999999998,0.44567500000000004
door,190153.27027200002,1.0365721543576525,Large (>96²),0.5545375,0.4596125000000001
door,74473.18252800002,0.5285041450887625,Large (>96²),0.37961875,0.41826875
door,51522.944,0.4353953488372093,Large (>96²),0.1170125,0.39375
door,98445.00147200006,0.43169939020304243,Large (>96²),0.8389312500000001,0.49807500000000005
door,74624.16665599997,0.45175576726242017,Large (>96²),0.64536875,0.5094
door,71117.56064000003,0.4556241773817961,Large (>96²),0.34063125000000005,0.43364375000000005
door,80267.213184,0.5047747060947717,Large (>96²),0.49466874999999993,0.4365375
door,69869.433088,0.586226074060342,Large (>96²),0.15811250000000002,0.3947125
door,99380.80486399999,0.504814106956114,Large (>96²),0.5259750000000001,0.47163750000000004
door,86449.95302400002,0.5938731862786211,Large (>96²),0.17703125,0.42307500000000003
door,124444.10700800004,0.5873335882373387,Large (>96²),0.3599375,0.48461250000000006
door,116123.32799999998,0.5212372881355931,Large (>96²),0.51259375,0.49375
door,133646.96320000006,0.5820033388981637,Large (>96²),0.5457750000000001,0.499375
door,112231.955136,0.627527760437357,Large (>96²),0.4561187500000001,0.54334375
door,96255.44729599998,0.49170071963258954,Large (>96²),0.36803749999999996,0.5062625
door,57471.22867200001,0.30020843999122354,Large (>96²),0.10261875000000001,0.46682500000000005
door,95284.57414400001,0.47022339121008006,Large (>96²),0.39425625000000003,0.47811875000000004
door,68161.28,0.35207272727272726,Large (>96²),0.12102500000000001,0.46875
door,98959.41888,0.4742639976181719,Large (>96²),0.42405,0.48640625000000004
door,74848.91251200001,0.36801305589555283,Large (>96²),0.1296625,0.47748125
door,113015.34988800003,0.5277287971510563,Large (>96²),0.42075625000000005,0.4865375
door,116035.20000000001,0.6217592592592593,Large (>96²),0.51465625,0.4625
door,169488.322432,0.8609318091666365,Large (>96²),0.5342687500000001,0.47163750000000004
door,108746.52364800002,0.5433184914972373,Large (>96²),0.1899,0.47451875
door,80056.20672,0.3798553628997124,Large (>96²),0.42241249999999997,0.48365625
door,103012.66560000002,0.4485976627712855,Large (>96²),0.35129375000000007,0.499375
door,90650.735616,0.4529084634229208,Large (>96²),0.3609375,0.47451875
door,52874.55206400001,0.5026392383207536,Large (>96²),0.19467500000000001,0.4677625000000001
door,49191.03180800001,0.555657130565713,Large (>96²),0.2128125,0.4598625
door,31796.226560000014,0.1934293606945541,Large (>96²),0.19973125,0.45056250000000003
door,34764.194687999996,0.20207923465648261,Large (>96²),0.26259375,0.44903750000000003
door,44531.15296000001,0.22495729569360778,Large (>96²),0.19549375,0.47259375000000003
door,40570.634368000006,0.23625938724685802,Large (>96²),0.2523625,0.46951875000000004
door,48939.41952,0.23727738730645243,Large (>96²),0.1196625,0.47980625000000005
door,48597.88032,0.38373347720528733,Large (>96²),0.1066875,0.5645625
door,25691.413504000007,0.40865292578648454,Large (>96²),0.21947500000000003,0.513725
door,32267.825664,0.4915074309978769,Large (>96²),0.16182500000000002,0.44982500000000003
door,21395.859392000002,0.36253169559060816,Large (>96²),0.22939375,0.4832937500000001
door,28268.172288000012,0.44210326499620356,Large (>96²),0.1566625,0.4946625
door,27495.41024,0.4487573123040625,Large (>96²),0.19159375,0.48834375
door,28649.098816000005,0.3692736306976476,Large (>96²),0.08035624999999999,0.43430625
door,43483.452288000015,0.3695687664715348,Large (>96²),0.09903750000000001,0.40413125
door,39380.48352,0.2603517432891083,Large (>96²),0.36373125,0.42885625000000005
door,20964.91776,0.1595744680851064,Large (>96²),0.045187500000000005,0.40817499999999995
door,24054.558656000012,0.15787100608693874,Large (>96²),0.40570625000000005,0.4815687500000001
obstacle,37966.521480562966,1.517763262705114,Large (>96²),0.3065551181102363,0.4230413385826772
obstacle,42266.70492187498,0.667660282683757,Large (>96²),0.138076171875,0.6233447265625001
obstacle,37104.03055476858,1.6492581104870483,Large (>96²),0.3204911591355599,0.4221531188605108
obstacle,100993.14682443601,1.211511040055308,Large (>96²),0.6351072124756335,0.6337353801169591
obstacle,157765.51832730247,0.7453315290933693,Large (>96²),0.2892996108949416,0.4969357976653697
obstacle,34551.82765184277,1.5573168696812942,Large (>96²),0.31295145631067955,0.4253938106796117
obstacle,20595.936229163188,1.1203967306456057,Large (>96²),0.8813229571984437,0.621039640077821
obstacle,16257.817382812502,1.0025521472392636,Large (>96²),0.3745751953125,0.45911621093750005
obstacle,125534.08531249998,0.9338094913405157,Large (>96²),0.2696240234375,0.29809570312499994
obstacle,31765.41874502602,1.380460259961645,Large (>96²),0.3813257575757576,0.6102967171717172
obstacle,92288.05200000001,0.6440534685898451,Large (>96²),0.2776875,0.528484375
obstacle,109666.49439999998,0.499978647990776,Large (>96²),0.1829375,0.4908906249999999
obstacle,94023.09999999999,0.8015182481751825,Large (>96²),0.305625,0.392578125
obstacle,97224.292,0.7701660568533636,Large (>96²),0.6330625,0.5283906249999999
obstacle,31578.691199999997,0.7056821404935235,Large (>96²),0.5385,0.44282812499999996
obstacle,47508.20159999999,0.6666167216062334,Large (>96²),0.52965625,0.4776562499999999
obstacle,44588.40400000001,0.6107327905255369,Large (>96²),0.4153593750000001,0.5193749999999999
obstacle,34465.99680000002,0.22632226322263235,Large (>96²),0.9309999999999998,0.538875
obstacle,109425.43040000001,1.7275111252383981,Large (>96²),0.5649531250000001,0.6315
obstacle,108618.47039999996,1.517718301435407,Large (>96²),0.6232031250000001,0.6594999999999999
obstacle,182948.28320000003,1.2882921133637617,Large (>96²),0.51209375,0.53371875
obstacle,161864.88000000003,1.556878799156432,Large (>96²),0.45859375,0.37959375000000006
obstacle,105095.64999999998,2.1228764044943818,Large (>96²),0.550265625,0.701171875
obstacle,140335.1392,1.5684675046803958,Large (>96²),0.6334687499999999,0.60615625
obstacle,168666.816,1.4200324976787373,Large (>96²),0.5633437499999999,0.558875
obstacle,162071.364,1.5536565731624248,Large (>96²),0.55740625,0.564078125
obstacle,31822.4052,0.2936030617823947,Large (>96²),0.075546875,0.47198437500000007
obstacle,85970.2872,0.67033396626829,Large (>96²),0.5207656249999999,0.55746875
obstacle,86199.7952,0.7357718826691598,Large (>96²),0.4480625,0.4383125
obstacle,74411.25,0.47245880159250114,Large (>96²),0.853515625,0.443859375
obstacle,95452.874,0.7131143060186956,Large (>96²),0.521859375,0.49935937500000005
obstacle,47239.521599999985,0.530598565587506,Large (>96²),0.8763125,0.580671875
obstacle,90410.2016,0.8270021775949674,Large (>96²),0.40631249999999997,0.4760625
obstacle,110991.04399999997,0.7008242034375315,Large (>96²),0.782109375,0.5337812499999999
obstacle,59859.91600000001,0.8107610775798616,Large (>96²),0.356984375,0.516875
obstacle,116473.50000000001,0.6492893233224724,Large (>96²),0.78515625,0.5258593750000001
obstacle,62444.00160000001,0.8554297135243168,Large (>96²),0.39018749999999996,0.415234375
obstacle,123959.22799999999,0.9554136590782898,Large (>96²),0.710265625,0.5844687499999999
obstacle,100501.18319999998,0.6854173195445521,Large (>96²),0.4069531249999999,0.56478125
obstacle,46126.08000000001,0.6961926961926964,Large (>96²),0.7063750000000001,0.5215624999999999
obstacle,118745.83159999999,0.8369882652790316,Large (>96²),0.377390625,0.5807343749999999
obstacle,64712.51199999999,0.5613807728557964,Large (>96²),0.7179062500000001,0.49778124999999995
obstacle,151298.39759999997,0.6752862635737525,Large (>96²),0.29325,0.4947968749999999
obstacle,63274.3632,0.6952399893927337,Large (>96²),0.6456093749999999,0.5703125
obstacle,101061.11600000001,0.4793536022301593,Large (>96²),0.19264062499999998,0.4837187500000001
obstacle,65290.274000000005,0.4871346626604753,Large (>96²),0.139328125,0.493921875
obstacle,70116.4656,0.32449875225884184,Large (>96²),0.11784375,0.50509375
obstacle,61196.100000000006,0.9808631595804307,Large (>96²),0.19140625,0.6733593750000001
obstacle,74354.0,0.7427307206068269,Large (>96²),0.18359375,0.6239062499999999
obstacle,56205.7444,0.8874672176746403,Large (>96²),0.174484375,0.678359375
obstacle,71878.1148,0.3388336445351514,Large (>96²),0.131953125,0.49301562499999996
obstacle,62404.509600000005,0.5565310876187063,Large (>96²),0.8252812500000001,0.434765625
obstacle,52533.78879999999,0.4759210209487116,Large (>96²),0.80190625,0.4618125
obstacle,60841.17,0.6166825851639605,Large (>96²),0.7965781249999999,0.495109375
obstacle,44910.20599999999,2.162803608605136,Large (>96²),0.24348437500000003,0.745515625
obstacle,34621.2444,2.1580609505763455,Large (>96²),0.21354687499999997,0.7760468749999999
obstacle,66453.5,0.5057103448275861,Large (>96²),0.85678125,0.591796875
obstacle,60581.507999999994,0.4364163401148748,Large (>96²),0.8195625,0.472078125
obstacle,59461.63799999997,0.49003846816328855,Large (>96²),0.813265625,0.39714062499999997
obstacle,13987.807599999993,0.5964476949196813,Large (>96²),0.806265625,0.46110937499999993
obstacle,48720.7576,0.6217046509966418,Large (>96²),0.48362499999999997,0.596296875
obstacle,38819.16480000002,0.791079812206573,Large (>96²),0.7875625000000002,0.6548125
obstacle,64413.21600000002,1.411797752808989,Large (>96²),0.5506875000000001,0.660375
obstacle,31618.79439999999,0.541421832326409,Large (>96²),0.8977812500000001,0.686203125
obstacle,55586.44,0.5959007268679194,Large (>96²),0.28540625,0.536109375
obstacle,91734.1216,0.9753488978740051,Large (>96²),0.669875,0.6001875
obstacle,45311.5872,0.7590864440078586,Large (>96²),0.187859375,0.6450625000000001
obstacle,59319.1568,1.0763332765377407,Large (>96²),0.49790624999999994,0.6785625
obstacle,71483.356,0.6758501937150238,Large (>96²),0.487125,0.5717656249999999
obstacle,20883.14960000001,0.417016712842971,Large (>96²),0.9270937499999998,0.391578125
obstacle,43618.32639999999,0.6538640235403439,Large (>96²),0.72178125,0.5650625
obstacle,48613.49999999999,0.5431875919240541,Large (>96²),0.12698437499999998,0.64128125
obstacle,40352.916000000005,0.6128604832424005,Large (>96²),0.625484375,0.610625
obstacle,38742.88640000001,0.3978977054223816,Large (>96²),0.097,0.6291875000000001
obstacle,6570.880800000004,0.9705882352941174,Medium,0.494921875,0.647625
obstacle,21758.352000000006,0.6371212121212121,Large (>96²),0.607609375,0.4868125
obstacle,15262.670400000003,0.9777493196734435,Large (>96²),0.49831249999999994,0.44407812500000005
obstacle,36502.848000000005,0.6362725450901804,Large (>96²),0.46021875,0.31940625
obstacle,30126.06,0.6599269868014602,Large (>96²),0.46953125,0.554953125
obstacle,56161.12319999999,0.6460453127119793,Large (>96²),0.16890624999999998,0.49490625
obstacle,23315.4192,0.5795193937581016,Large (>96²),0.51790625,0.48089062499999996
obstacle,14473.771200000003,1.0771221532091098,Large (>96²),0.540234375,0.7089062500000001
obstacle,36320.4248,0.5999837424808975,Large (>96²),0.611421875,0.47478125000000004
obstacle,76517.69759999998,1.6455203116304953,Large (>96²),0.30740625,0.70340625
obstacle,73443.2336,0.6291634958730902,Large (>96²),0.1926875,0.608046875
obstacle,62591.5736,1.3358588191813727,Large (>96²),0.5279999999999999,0.617015625
obstacle,47737.8176,1.002291055718475,Large (>96²),0.694296875,0.62246875
obstacle,70415.4,0.7842744626885596,Large (>96²),0.81640625,0.6064999999999999
obstacle,95358.84800000003,1.1916713800904981,Large (>96²),0.559546875,0.64809375
obstacle,127395.36600000004,0.5726582707882797,Large (>96²),0.785234375,0.4934843750000001
obstacle,16841.136,0.6231143552311436,Large (>96²),0.59965625,0.3090625
obstacle,78982.16799999999,1.0847168692558553,Large (>96²),0.228703125,0.350375
obstacle,121340.59680000001,0.7074077651149314,Large (>96²),0.409859375,0.4485625000000001
obstacle,53095.6104,0.4922055778833274,Large (>96²),0.873671875,0.4295937499999999
obstacle,116893.1968,0.8733872731248632,Large (>96²),0.26003125,0.5891875000000001
obstacle,75529.0112,0.8164124145186744,Large (>96²),0.806,0.6334687499999999
obstacle,93440.0808,0.6485931078090421,Large (>96²),0.5959843749999999,0.5426249999999999
obstacle,18412.233599999996,0.637251441346041,Large (>96²),0.084625,0.5104218749999999
obstacle,29960.9172,1.3719041818920017,Large (>96²),0.310734375,0.506921875
obstacle,72344.9264,0.8394876686197033,Large (>96²),0.41034375,0.51153125
obstacle,109145.12639999998,1.261354364971444,Large (>96²),0.34196875,0.6451875
obstacle,105182.99479999997,1.200986686490505,Large (>96²),0.45867187499999995,0.634859375
obstacle,118884.0536,1.1549058720857746,Large (>96²),0.493921875,0.6243437500000001
obstacle,114900.6176,1.3741873011481536,Large (>96²),0.47971874999999997,0.64909375
obstacle,69126.40000000001,1.4813443199703729,Large (>96²),0.25,0.673953125
obstacle,27226.048,0.7035380235868237,Large (>96²),0.889375,0.67321875
obstacle,28484.156799999997,0.6775263363246198,Large (>96²),0.87934375,0.6693125
obstacle,79772.14080000001,1.3720968812209684,Large (>96²),0.25846874999999997,0.670125
obstacle,28511.649600000004,0.6957123098201933,Large (>96²),0.8899687500000001,0.676375
obstacle,79439.79199999997,1.3365053322395408,Large (>96²),0.25456249999999997,0.656625
obstacle,31308.690400000014,0.7346444487502422,Large (>96²),0.881484375,0.68340625
obstacle,71967.5424,1.5054884742041714,Large (>96²),0.25715625000000003,0.6083125
obstacle,29425.101999999988,0.6462648795575968,Large (>96²),0.881171875,0.673234375
obstacle,63481.4024,1.6215505913272008,Large (>96²),0.25065624999999997,0.662390625
obstacle,28452.79920000001,0.6765164813731226,Large (>96²),0.888484375,0.6836562500000001
obstacle,15502.68640000001,0.279622865879555,Large (>96²),0.9485624999999999,0.571265625
obstacle,113943.77279999998,1.3634979936349805,Large (>96²),0.30793750000000003,0.6281874999999999
obstacle,119657.55,1.2874762185921407,Large (>96²),0.306640625,0.628796875
obstacle,118245.3248,1.3251205141938938,Large (>96²),0.30924999999999997,0.6318125
obstacle,125503.88720000004,1.2695121175497739,Large (>96²),0.31184375000000003,0.616765625
obstacle,118472.27039999996,1.35620516984707,Large (>96²),0.31315624999999997,0.63065625
obstacle,124643.75,1.2763520000000002,Large (>96²),0.31857812500000005,0.630859375
obstacle,14894.72,0.3676470588235294,Large (>96²),0.55678125,0.52575
obstacle,43856.391599999995,0.7822451220542277,Large (>96²),0.186046875,0.548265625
obstacle,40886.2644,0.6826019449211408,Large (>96²),0.183921875,0.544046875
obstacle,55365.466,0.6996800568787768,Large (>96²),0.446703125,0.629203125
obstacle,52345.1192,0.6555311770118195,Large (>96²),0.44809374999999996,0.629609375
obstacle,53490.7872,0.6780119624038735,Large (>96²),0.44956250000000003,0.6282812499999999
obstacle,68293.42519999998,0.7893520092472972,Large (>96²),0.532921875,0.640015625
obstacle,70157.58399999999,0.7964285714285715,Large (>96²),0.535359375,0.6381249999999999
obstacle,63505.38240000001,0.6900712025316453,Large (>96²),0.5294531250000001,0.6288750000000001
obstacle,60071.7312,0.6637415237335459,Large (>96²),0.538,0.63996875
obstacle,50746.48599999998,0.9100533581773527,Large (>96²),0.514234375,0.680109375
obstacle,61014.249999999985,0.6667768595041321,Large (>96²),0.520796875,0.638671875
obstacle,77639.65000000001,0.8484628099173555,Large (>96²),0.20051562500000003,0.361296875
obstacle,77930.8444,0.8563946164556121,Large (>96²),0.20182812499999997,0.360703125
obstacle,71630.8704,0.8003743816018183,Large (>96²),0.21787499999999999,0.35871875000000003
obstacle,89158.1008,0.5304907795882524,Large (>96²),0.16990624999999998,0.48825
obstacle,32168.292799999996,0.7133170088528911,Large (>96²),0.2905,0.61903125
obstacle,37084.4476,0.580004745709088,Large (>96²),0.11460937499999999,0.593359375
obstacle,39644.3376,0.7217955282471411,Large (>96²),0.13215625,0.5906562500000001
obstacle,78845.82599999997,0.4688124847598145,Large (>96²),0.6749218749999999,0.5155468750000001
obstacle,52570.13760000001,0.704745166959578,Large (>96²),0.15037499999999998,0.6564375
obstacle,6731.016000000001,0.64950884086444,Medium,0.7105,0.62221875
obstacle,7824.284000000006,0.6067277210285313,Medium,0.672296875,0.47021875
obstacle,64918.24519999998,0.9121373416298076,Large (>96²),0.190109375,0.6522656249999998
obstacle,7285.314399999997,0.6565407252705522,Medium,0.65559375,0.393765625
obstacle,52408.63160000001,0.6082305648293248,Large (>96²),0.24889062500000003,0.44514062499999996
obstacle,71538.79680000001,0.46976219762197613,Large (>96²),0.85678125,0.5258437500000002
obstacle,74583.91919999999,0.9835136901735783,Large (>96²),0.21159374999999997,0.605171875
obstacle,9909.3968,1.264061441156539,Large (>96²),0.36178125000000005,0.712390625
obstacle,11780.1508,0.7063651850704662,Large (>96²),0.144203125,0.646484375
obstacle,19644.0024,1.3765277080194211,Large (>96²),0.34940625000000003,0.7391718749999999
obstacle,79938.0,0.4053141184417924,Large (>96²),0.859375,0.504609375
obstacle,20957.749600000006,1.414558001971738,Large (>96²),0.5556093750000001,0.7474375
obstacle,139608.89280000003,0.7265261428962496,Large (>96²),0.39203125,0.5155937500000001
obstacle,20204.5024,0.6226268457866106,Large (>96²),0.8363125,0.648546875
obstacle,132763.8528,0.7767027863777091,Large (>96²),0.5711875,0.5428749999999999
obstacle,19304.056799999995,0.6682748882089904,Large (>96²),0.6902968749999999,0.647125
obstacle,127473.74999999997,0.8935663224781575,Large (>96²),0.263671875,0.573421875
obstacle,54740.624800000005,0.7009232090460172,Large (>96²),0.6711875,0.601984375
obstacle,12773.164800000004,0.7000296120817292,Large (>96²),0.5113749999999999,0.6797500000000001
obstacle,45064.75680000001,1.2959030459030458,Large (>96²),0.811171875,0.72540625
obstacle,94471.59599999999,0.47028112449799203,Large (>96²),0.22335937499999997,0.5039999999999999
obstacle,30275.129999999997,0.7225207620908651,Large (>96²),0.34864062500000004,0.620015625
