new_name,source_image,transform_type,target_classes,num_bboxes
aug_000493.jpg,img_000582.jpg,mild,dog,6
aug_000494.jpg,img_000582.jpg,aggressive,dog,6
aug_000495.jpg,img_000582.jpg,aggressive,dog,6
aug_000496.jpg,img_000583.jpg,mild,dog,3
aug_000497.jpg,img_000583.jpg,aggressive,dog,3
aug_000498.jpg,img_000583.jpg,aggressive,dog,3
aug_000499.jpg,img_000584.jpg,mild,dog,2
aug_000500.jpg,img_000584.jpg,aggressive,dog,2
aug_000501.jpg,img_000584.jpg,aggressive,dog,2
aug_000502.jpg,img_000585.jpg,mild,dog,9
aug_000503.jpg,img_000585.jpg,aggressive,dog,9
aug_000504.jpg,img_000585.jpg,aggressive,dog,9
aug_000505.jpg,img_000586.jpg,mild,dog,3
aug_000506.jpg,img_000586.jpg,aggressive,dog,3
aug_000507.jpg,img_000586.jpg,aggressive,dog,3
aug_000508.jpg,img_000587.jpg,mild,dog,3
aug_000509.jpg,img_000587.jpg,aggressive,dog,3
aug_000510.jpg,img_000587.jpg,aggressive,dog,3
aug_000511.jpg,img_000588.jpg,mild,dog,3
aug_000512.jpg,img_000588.jpg,aggressive,dog,3
aug_000513.jpg,img_000588.jpg,aggressive,dog,3
aug_000514.jpg,img_000589.jpg,mild,dog,3
aug_000515.jpg,img_000589.jpg,aggressive,dog,3
aug_000516.jpg,img_000589.jpg,aggressive,dog,3
aug_000517.jpg,img_000590.jpg,mild,dog,3
aug_000518.jpg,img_000590.jpg,aggressive,dog,3
aug_000519.jpg,img_000590.jpg,aggressive,dog,3
aug_000520.jpg,img_000591.jpg,mild,dog,3
aug_000521.jpg,img_000591.jpg,aggressive,dog,3
aug_000522.jpg,img_000591.jpg,aggressive,dog,3
aug_000523.jpg,img_000592.jpg,mild,dog,3
aug_000524.jpg,img_000592.jpg,aggressive,dog,3
aug_000525.jpg,img_000592.jpg,aggressive,dog,3
aug_000526.jpg,img_000593.jpg,mild,dog,2
aug_000527.jpg,img_000593.jpg,aggressive,dog,2
aug_000528.jpg,img_000593.jpg,aggressive,dog,2
aug_000529.jpg,img_000594.jpg,mild,dog,3
aug_000530.jpg,img_000594.jpg,aggressive,dog,3
aug_000531.jpg,img_000594.jpg,aggressive,dog,3
aug_000532.jpg,img_000595.jpg,mild,dog,3
aug_000533.jpg,img_000595.jpg,aggressive,dog,3
aug_000534.jpg,img_000595.jpg,aggressive,dog,3
aug_000535.jpg,img_000596.jpg,mild,dog,1
aug_000536.jpg,img_000596.jpg,aggressive,dog,1
aug_000537.jpg,img_000596.jpg,aggressive,dog,1
aug_000538.jpg,img_000597.jpg,mild,dog,1
aug_000539.jpg,img_000597.jpg,aggressive,dog,1
aug_000540.jpg,img_000597.jpg,aggressive,dog,1
aug_000541.jpg,img_000598.jpg,mild,dog,3
aug_000542.jpg,img_000598.jpg,aggressive,dog,3
aug_000543.jpg,img_000598.jpg,aggressive,dog,3
aug_000544.jpg,img_000599.jpg,mild,dog,9
aug_000545.jpg,img_000599.jpg,aggressive,dog,9
aug_000546.jpg,img_000599.jpg,aggressive,dog,9
aug_000547.jpg,img_000600.jpg,mild,dog,3
aug_000548.jpg,img_000600.jpg,aggressive,dog,3
aug_000549.jpg,img_000600.jpg,aggressive,dog,3
aug_000550.jpg,img_000601.jpg,mild,dog,3
aug_000551.jpg,img_000601.jpg,aggressive,dog,3
aug_000552.jpg,img_000601.jpg,aggressive,dog,3
aug_000553.jpg,img_000602.jpg,mild,dog,1
aug_000554.jpg,img_000602.jpg,aggressive,dog,1
aug_000555.jpg,img_000602.jpg,aggressive,dog,1
aug_000556.jpg,img_000603.jpg,mild,dog,3
aug_000557.jpg,img_000603.jpg,aggressive,dog,3
aug_000558.jpg,img_000603.jpg,aggressive,dog,3
aug_000559.jpg,img_000604.jpg,mild,dog,1
aug_000560.jpg,img_000604.jpg,aggressive,dog,1
aug_000561.jpg,img_000604.jpg,aggressive,dog,1
aug_000562.jpg,img_000605.jpg,mild,dog,3
aug_000563.jpg,img_000605.jpg,aggressive,dog,3
aug_000564.jpg,img_000605.jpg,aggressive,dog,3
aug_000565.jpg,img_000606.jpg,mild,dog,3
aug_000566.jpg,img_000606.jpg,aggressive,dog,3
aug_000567.jpg,img_000606.jpg,aggressive,dog,3
aug_000568.jpg,img_000607.jpg,mild,dog,3
aug_000569.jpg,img_000607.jpg,aggressive,dog,3
aug_000570.jpg,img_000607.jpg,aggressive,dog,3
aug_000571.jpg,img_000608.jpg,mild,dog,3
aug_000572.jpg,img_000608.jpg,aggressive,dog,3
aug_000573.jpg,img_000608.jpg,aggressive,dog,3
aug_000574.jpg,img_000609.jpg,mild,dog,3
aug_000575.jpg,img_000609.jpg,aggressive,dog,3
aug_000576.jpg,img_000609.jpg,aggressive,dog,3
aug_000577.jpg,img_000610.jpg,mild,dog,3
aug_000578.jpg,img_000610.jpg,aggressive,dog,3
aug_000579.jpg,img_000610.jpg,aggressive,dog,3
aug_000580.jpg,img_000611.jpg,mild,dog,3
aug_000581.jpg,img_000611.jpg,aggressive,dog,3
aug_000582.jpg,img_000611.jpg,aggressive,dog,3
aug_000583.jpg,img_000612.jpg,mild,dog,3
aug_000584.jpg,img_000612.jpg,aggressive,dog,3
aug_000585.jpg,img_000612.jpg,aggressive,dog,3
aug_000586.jpg,img_000613.jpg,mild,dog,3
aug_000587.jpg,img_000613.jpg,aggressive,dog,3
aug_000588.jpg,img_000613.jpg,aggressive,dog,3
aug_000589.jpg,img_000614.jpg,mild,dog,3
aug_000590.jpg,img_000614.jpg,aggressive,dog,3
aug_000591.jpg,img_000614.jpg,aggressive,dog,3
aug_000592.jpg,img_000615.jpg,mild,dog,6
aug_000593.jpg,img_000615.jpg,aggressive,dog,6
aug_000594.jpg,img_000615.jpg,aggressive,dog,6
aug_000595.jpg,img_000616.jpg,mild,dog,1
aug_000596.jpg,img_000616.jpg,aggressive,dog,1
aug_000597.jpg,img_000616.jpg,aggressive,dog,1
aug_000598.jpg,img_000617.jpg,mild,dog,3
aug_000599.jpg,img_000617.jpg,aggressive,dog,3
aug_000600.jpg,img_000617.jpg,aggressive,dog,3
aug_000601.jpg,img_000618.jpg,mild,dog,1
aug_000602.jpg,img_000618.jpg,aggressive,dog,1
aug_000603.jpg,img_000618.jpg,aggressive,dog,1
aug_000604.jpg,img_000619.jpg,mild,dog,3
aug_000605.jpg,img_000619.jpg,aggressive,dog,3
aug_000606.jpg,img_000619.jpg,aggressive,dog,3
aug_000607.jpg,img_000620.jpg,mild,dog,3
aug_000608.jpg,img_000620.jpg,aggressive,dog,3
aug_000609.jpg,img_000620.jpg,aggressive,dog,3
aug_000610.jpg,img_000621.jpg,mild,dog,3
aug_000611.jpg,img_000621.jpg,aggressive,dog,3
aug_000612.jpg,img_000621.jpg,aggressive,dog,3
aug_000613.jpg,img_000622.jpg,mild,dog,3
aug_000614.jpg,img_000622.jpg,aggressive,dog,3
aug_000615.jpg,img_000622.jpg,aggressive,dog,3
aug_000616.jpg,img_000623.jpg,mild,dog,2
aug_000617.jpg,img_000623.jpg,aggressive,dog,2
aug_000618.jpg,img_000623.jpg,aggressive,dog,2
aug_000619.jpg,img_000624.jpg,mild,dog,3
aug_000620.jpg,img_000624.jpg,aggressive,dog,3
aug_000621.jpg,img_000624.jpg,aggressive,dog,3
aug_000622.jpg,img_000625.jpg,mild,dog,3
aug_000623.jpg,img_000625.jpg,aggressive,dog,2
aug_000624.jpg,img_000625.jpg,aggressive,dog,3
aug_000625.jpg,img_000626.jpg,mild,dog,1
aug_000626.jpg,img_000626.jpg,aggressive,dog,1
aug_000627.jpg,img_000626.jpg,aggressive,dog,1
aug_000628.jpg,img_000629.jpg,mild,dog,3
aug_000629.jpg,img_000629.jpg,aggressive,dog,3
aug_000630.jpg,img_000629.jpg,aggressive,dog,3
aug_000631.jpg,img_000630.jpg,mild,dog,11
aug_000632.jpg,img_000630.jpg,aggressive,dog,11
aug_000633.jpg,img_000630.jpg,aggressive,dog,11
aug_000634.jpg,img_000631.jpg,mild,dog,3
aug_000635.jpg,img_000631.jpg,aggressive,dog,3
aug_000636.jpg,img_000631.jpg,aggressive,dog,3
aug_000637.jpg,img_000632.jpg,mild,dog,2
aug_000638.jpg,img_000632.jpg,aggressive,dog,2
aug_000639.jpg,img_000632.jpg,aggressive,dog,2
aug_000640.jpg,img_000634.jpg,mild,dog,3
aug_000641.jpg,img_000634.jpg,aggressive,dog,3
aug_000642.jpg,img_000634.jpg,aggressive,dog,3
aug_000643.jpg,img_000635.jpg,mild,dog,3
aug_000644.jpg,img_000635.jpg,aggressive,dog,3
aug_000645.jpg,img_000635.jpg,aggressive,dog,3
aug_000646.jpg,img_000636.jpg,mild,dog,3
aug_000647.jpg,img_000636.jpg,aggressive,dog,3
aug_000648.jpg,img_000636.jpg,aggressive,dog,3
aug_000649.jpg,img_000637.jpg,mild,dog,1
aug_000650.jpg,img_000637.jpg,aggressive,dog,1
aug_000651.jpg,img_000637.jpg,aggressive,dog,1
aug_000652.jpg,img_000638.jpg,mild,dog,18
aug_000653.jpg,img_000638.jpg,aggressive,dog,13
aug_000654.jpg,img_000638.jpg,aggressive,dog,18
aug_000655.jpg,img_000639.jpg,mild,dog,6
aug_000656.jpg,img_000639.jpg,aggressive,dog,6
aug_000657.jpg,img_000639.jpg,aggressive,dog,6
aug_000658.jpg,img_000640.jpg,mild,dog,2
aug_000659.jpg,img_000640.jpg,aggressive,dog,2
aug_000660.jpg,img_000640.jpg,aggressive,dog,2
aug_000661.jpg,img_000641.jpg,mild,dog,3
aug_000662.jpg,img_000641.jpg,aggressive,dog,3
aug_000663.jpg,img_000641.jpg,aggressive,dog,3
aug_000664.jpg,img_000642.jpg,mild,dog,1
aug_000665.jpg,img_000642.jpg,aggressive,dog,1
aug_000666.jpg,img_000642.jpg,aggressive,dog,1
aug_000667.jpg,img_000651.jpg,mild,dog,6
aug_000668.jpg,img_000651.jpg,aggressive,dog,6
aug_000669.jpg,img_000651.jpg,aggressive,dog,6
aug_000670.jpg,img_000652.jpg,mild,dog,3
aug_000671.jpg,img_000652.jpg,aggressive,dog,3
aug_000672.jpg,img_000652.jpg,aggressive,dog,2
aug_000673.jpg,img_000653.jpg,mild,dog,1
aug_000674.jpg,img_000653.jpg,aggressive,dog,1
aug_000675.jpg,img_000653.jpg,aggressive,dog,1
aug_000676.jpg,img_000654.jpg,mild,dog,3
aug_000677.jpg,img_000654.jpg,aggressive,dog,3
aug_000678.jpg,img_000654.jpg,aggressive,dog,3
aug_000679.jpg,img_000716.jpg,mild,dog,3
aug_000680.jpg,img_000716.jpg,aggressive,dog,3
aug_000681.jpg,img_000716.jpg,aggressive,dog,3
aug_000682.jpg,img_000722.jpg,mild,dog,2
aug_000683.jpg,img_000722.jpg,aggressive,dog,2
aug_000684.jpg,img_000722.jpg,aggressive,dog,2
aug_000685.jpg,img_000723.jpg,mild,dog,3
aug_000686.jpg,img_000723.jpg,aggressive,dog,3
aug_000687.jpg,img_000723.jpg,aggressive,dog,2
aug_000688.jpg,img_000725.jpg,mild,dog,3
aug_000689.jpg,img_000725.jpg,aggressive,dog,3
aug_000690.jpg,img_000725.jpg,aggressive,dog,3
aug_000691.jpg,img_000726.jpg,mild,dog,3
aug_000692.jpg,img_000726.jpg,aggressive,dog,3
aug_000693.jpg,img_000726.jpg,aggressive,dog,3
aug_000694.jpg,img_000728.jpg,mild,dog,1
aug_000695.jpg,img_000728.jpg,aggressive,dog,1
aug_000696.jpg,img_000728.jpg,aggressive,dog,1
aug_000697.jpg,img_000729.jpg,mild,dog,1
aug_000698.jpg,img_000729.jpg,aggressive,dog,1
aug_000699.jpg,img_000729.jpg,aggressive,dog,1
aug_000700.jpg,img_000730.jpg,mild,dog,3
aug_000701.jpg,img_000730.jpg,aggressive,dog,3
aug_000702.jpg,img_000730.jpg,aggressive,dog,3
aug_000703.jpg,img_000731.jpg,mild,dog,7
aug_000704.jpg,img_000731.jpg,aggressive,dog,7
aug_000705.jpg,img_000731.jpg,aggressive,dog,7
aug_000706.jpg,img_000732.jpg,mild,dog,3
aug_000707.jpg,img_000732.jpg,aggressive,dog,3
aug_000708.jpg,img_000732.jpg,aggressive,dog,3
aug_000709.jpg,img_000733.jpg,mild,dog,3
aug_000710.jpg,img_000733.jpg,aggressive,dog,3
aug_000711.jpg,img_000733.jpg,aggressive,dog,3
aug_000712.jpg,img_000734.jpg,mild,dog,3
aug_000713.jpg,img_000734.jpg,aggressive,dog,3
aug_000714.jpg,img_000734.jpg,aggressive,dog,3
aug_000715.jpg,img_000735.jpg,mild,dog,3
aug_000716.jpg,img_000735.jpg,aggressive,dog,3
aug_000717.jpg,img_000735.jpg,aggressive,dog,3
aug_000718.jpg,img_000736.jpg,mild,dog,3
aug_000719.jpg,img_000736.jpg,aggressive,dog,3
aug_000720.jpg,img_000736.jpg,aggressive,dog,3
aug_000721.jpg,img_000737.jpg,mild,dog,3
aug_000722.jpg,img_000737.jpg,aggressive,dog,3
aug_000723.jpg,img_000737.jpg,aggressive,dog,3
aug_000724.jpg,img_000738.jpg,mild,dog,3
aug_000725.jpg,img_000738.jpg,aggressive,dog,3
aug_000726.jpg,img_000738.jpg,aggressive,dog,2
aug_000727.jpg,img_000739.jpg,mild,dog,2
aug_000728.jpg,img_000739.jpg,aggressive,dog,2
aug_000729.jpg,img_000739.jpg,aggressive,dog,2
aug_000730.jpg,img_000742.jpg,mild,dog,3
aug_000731.jpg,img_000742.jpg,aggressive,dog,3
aug_000732.jpg,img_000742.jpg,aggressive,dog,3
aug_000733.jpg,img_000743.jpg,mild,dog,3
aug_000734.jpg,img_000743.jpg,aggressive,dog,3
aug_000735.jpg,img_000743.jpg,aggressive,dog,3
aug_000736.jpg,img_000809.jpg,mild,dog,3
aug_000737.jpg,img_000809.jpg,aggressive,dog,3
aug_000738.jpg,img_000809.jpg,aggressive,dog,3
aug_000739.jpg,img_000810.jpg,mild,dog,3
aug_000740.jpg,img_000810.jpg,aggressive,dog,2
aug_000741.jpg,img_000810.jpg,aggressive,dog,2
aug_000742.jpg,img_000814.jpg,mild,dog,3
aug_000743.jpg,img_000814.jpg,aggressive,dog,3
aug_000744.jpg,img_000814.jpg,aggressive,dog,3
aug_000745.jpg,img_000818.jpg,mild,dog,2
aug_000746.jpg,img_000818.jpg,aggressive,dog,2
aug_000747.jpg,img_000818.jpg,aggressive,dog,2
aug_000748.jpg,img_000821.jpg,mild,dog,1
aug_000749.jpg,img_000821.jpg,aggressive,dog,1
aug_000750.jpg,img_000821.jpg,aggressive,dog,1
aug_000751.jpg,img_000830.jpg,mild,dog,1
aug_000752.jpg,img_000830.jpg,aggressive,dog,1
aug_000753.jpg,img_000830.jpg,aggressive,dog,1
aug_000754.jpg,img_000832.jpg,mild,dog,3
aug_000755.jpg,img_000832.jpg,aggressive,dog,3
aug_000756.jpg,img_000832.jpg,aggressive,dog,2
aug_000757.jpg,img_000834.jpg,mild,dog,3
aug_000758.jpg,img_000834.jpg,aggressive,dog,3
aug_000759.jpg,img_000834.jpg,aggressive,dog,3
aug_000760.jpg,img_000838.jpg,mild,dog,3
aug_000761.jpg,img_000838.jpg,aggressive,dog,3
aug_000762.jpg,img_000838.jpg,aggressive,dog,3
aug_000763.jpg,img_000841.jpg,mild,dog,6
aug_000764.jpg,img_000841.jpg,aggressive,dog,4
aug_000765.jpg,img_000841.jpg,aggressive,dog,5
aug_000766.jpg,img_001064.jpg,mild,dog,3
aug_000767.jpg,img_001064.jpg,aggressive,dog,3
aug_000768.jpg,img_001064.jpg,aggressive,dog,3
aug_000769.jpg,img_001065.jpg,mild,dog,3
aug_000770.jpg,img_001065.jpg,aggressive,dog,3
aug_000771.jpg,img_001065.jpg,aggressive,dog,3
aug_000772.jpg,img_001069.jpg,mild,dog,3
aug_000773.jpg,img_001069.jpg,aggressive,dog,3
aug_000774.jpg,img_001069.jpg,aggressive,dog,3
aug_000775.jpg,img_001072.jpg,mild,dog,3
aug_000776.jpg,img_001072.jpg,aggressive,dog,3
aug_000777.jpg,img_001072.jpg,aggressive,dog,3
aug_000778.jpg,img_001073.jpg,mild,dog,3
aug_000779.jpg,img_001073.jpg,aggressive,dog,3
aug_000780.jpg,img_001073.jpg,aggressive,dog,3
aug_000781.jpg,img_001074.jpg,mild,dog,3
aug_000782.jpg,img_001074.jpg,aggressive,dog,2
aug_000783.jpg,img_001074.jpg,aggressive,dog,3
aug_000784.jpg,img_001075.jpg,mild,dog,9
aug_000785.jpg,img_001075.jpg,aggressive,dog,8
aug_000786.jpg,img_001075.jpg,aggressive,dog,9
aug_000787.jpg,img_001076.jpg,mild,dog,3
aug_000788.jpg,img_001076.jpg,aggressive,dog,3
aug_000789.jpg,img_001076.jpg,aggressive,dog,3
aug_000790.jpg,img_001079.jpg,mild,dog,3
aug_000791.jpg,img_001079.jpg,aggressive,dog,3
aug_000792.jpg,img_001079.jpg,aggressive,dog,3
aug_000793.jpg,img_001081.jpg,mild,dog,3
aug_000794.jpg,img_001081.jpg,aggressive,dog,3
aug_000795.jpg,img_001081.jpg,aggressive,dog,3
aug_000796.jpg,img_001082.jpg,mild,dog,2
aug_000797.jpg,img_001082.jpg,aggressive,dog,2
aug_000798.jpg,img_001082.jpg,aggressive,dog,2
aug_000799.jpg,img_001084.jpg,mild,dog,3
aug_000800.jpg,img_001084.jpg,aggressive,dog,3
aug_000801.jpg,img_001084.jpg,aggressive,dog,2
aug_000802.jpg,img_001086.jpg,mild,dog,3
aug_000803.jpg,img_001086.jpg,aggressive,dog,3
aug_000804.jpg,img_001086.jpg,aggressive,dog,3
aug_000805.jpg,img_001087.jpg,mild,dog,3
aug_000806.jpg,img_001087.jpg,aggressive,dog,3
aug_000807.jpg,img_001087.jpg,aggressive,dog,2
aug_000808.jpg,img_001088.jpg,mild,dog,3
aug_000809.jpg,img_001088.jpg,aggressive,dog,3
aug_000810.jpg,img_001088.jpg,aggressive,dog,3
aug_000811.jpg,img_001089.jpg,mild,dog,3
aug_000812.jpg,img_001089.jpg,aggressive,dog,3
aug_000813.jpg,img_001089.jpg,aggressive,dog,3
aug_000814.jpg,img_001090.jpg,mild,dog,3
aug_000815.jpg,img_001090.jpg,aggressive,dog,3
aug_000816.jpg,img_001090.jpg,aggressive,dog,3
aug_000817.jpg,img_001091.jpg,mild,dog,1
aug_000818.jpg,img_001091.jpg,aggressive,dog,1
aug_000819.jpg,img_001091.jpg,aggressive,dog,1
aug_000820.jpg,img_001092.jpg,mild,dog,3
aug_000821.jpg,img_001092.jpg,aggressive,dog,3
aug_000822.jpg,img_001092.jpg,aggressive,dog,3
aug_000823.jpg,img_001093.jpg,mild,dog,3
aug_000824.jpg,img_001093.jpg,aggressive,dog,2
aug_000825.jpg,img_001093.jpg,aggressive,dog,3
aug_000826.jpg,img_001094.jpg,mild,dog,3
aug_000827.jpg,img_001094.jpg,aggressive,dog,3
aug_000828.jpg,img_001094.jpg,aggressive,dog,3
aug_000829.jpg,img_001095.jpg,mild,dog,3
aug_000830.jpg,img_001095.jpg,aggressive,dog,3
aug_000831.jpg,img_001095.jpg,aggressive,dog,3
aug_000832.jpg,img_001096.jpg,mild,dog,1
aug_000833.jpg,img_001096.jpg,aggressive,dog,1
aug_000834.jpg,img_001096.jpg,aggressive,dog,1
aug_000835.jpg,img_001097.jpg,mild,dog,3
aug_000836.jpg,img_001097.jpg,aggressive,dog,3
aug_000837.jpg,img_001097.jpg,aggressive,dog,3
aug_000838.jpg,img_001098.jpg,mild,dog,3
aug_000839.jpg,img_001098.jpg,aggressive,dog,3
aug_000840.jpg,img_001098.jpg,aggressive,dog,3
aug_000841.jpg,img_001099.jpg,mild,dog,3
aug_000842.jpg,img_001099.jpg,aggressive,dog,3
aug_000843.jpg,img_001099.jpg,aggressive,dog,3
aug_000844.jpg,img_001100.jpg,mild,dog,3
aug_000845.jpg,img_001100.jpg,aggressive,dog,3
aug_000846.jpg,img_001100.jpg,aggressive,dog,3
aug_000847.jpg,img_001101.jpg,mild,dog,3
aug_000848.jpg,img_001101.jpg,aggressive,dog,3
aug_000849.jpg,img_001101.jpg,aggressive,dog,3
aug_000850.jpg,img_001102.jpg,mild,dog,3
aug_000851.jpg,img_001102.jpg,aggressive,dog,2
aug_000852.jpg,img_001102.jpg,aggressive,dog,2
aug_000853.jpg,img_001103.jpg,mild,dog,2
aug_000854.jpg,img_001103.jpg,aggressive,dog,2
aug_000855.jpg,img_001103.jpg,aggressive,dog,2
aug_000856.jpg,img_001104.jpg,mild,dog,3
aug_000857.jpg,img_001104.jpg,aggressive,dog,3
aug_000858.jpg,img_001104.jpg,aggressive,dog,3
aug_000859.jpg,img_001105.jpg,mild,dog,3
aug_000860.jpg,img_001105.jpg,aggressive,dog,3
aug_000861.jpg,img_001105.jpg,aggressive,dog,2
aug_000862.jpg,img_001110.jpg,mild,dog,1
aug_000863.jpg,img_001110.jpg,aggressive,dog,1
aug_000864.jpg,img_001110.jpg,aggressive,dog,1
aug_000865.jpg,img_001212.jpg,mild,dog,9
aug_000866.jpg,img_001212.jpg,aggressive,dog,9
aug_000867.jpg,img_001212.jpg,aggressive,dog,9
aug_000868.jpg,img_001213.jpg,mild,dog,3
aug_000869.jpg,img_001213.jpg,aggressive,dog,3
aug_000870.jpg,img_001213.jpg,aggressive,dog,3
aug_000871.jpg,img_001214.jpg,mild,dog,13
aug_000872.jpg,img_001214.jpg,aggressive,dog,13
aug_000873.jpg,img_001214.jpg,aggressive,dog,11
aug_000874.jpg,img_001216.jpg,mild,dog,3
aug_000875.jpg,img_001216.jpg,aggressive,dog,3
aug_000876.jpg,img_001216.jpg,aggressive,dog,3
aug_000877.jpg,img_001218.jpg,mild,dog,1
aug_000878.jpg,img_001218.jpg,aggressive,dog,1
aug_000879.jpg,img_001218.jpg,aggressive,dog,1
aug_000880.jpg,img_001224.jpg,mild,dog,3
aug_000881.jpg,img_001224.jpg,aggressive,dog,3
aug_000882.jpg,img_001224.jpg,aggressive,dog,3
aug_000883.jpg,img_001225.jpg,mild,dog,3
aug_000884.jpg,img_001225.jpg,aggressive,dog,3
aug_000885.jpg,img_001225.jpg,aggressive,dog,3
aug_000886.jpg,img_001230.jpg,mild,dog,3
aug_000887.jpg,img_001230.jpg,aggressive,dog,3
aug_000888.jpg,img_001230.jpg,aggressive,dog,3
aug_000889.jpg,img_001231.jpg,mild,dog,3
aug_000890.jpg,img_001231.jpg,aggressive,dog,3
aug_000891.jpg,img_001231.jpg,aggressive,dog,3
aug_000892.jpg,img_001236.jpg,mild,dog,3
aug_000893.jpg,img_001236.jpg,aggressive,dog,3
aug_000894.jpg,img_001236.jpg,aggressive,dog,3
aug_000895.jpg,img_001239.jpg,mild,dog,2
aug_000896.jpg,img_001239.jpg,aggressive,dog,2
aug_000897.jpg,img_001239.jpg,aggressive,dog,2
aug_000898.jpg,img_001240.jpg,mild,dog,3
aug_000899.jpg,img_001240.jpg,aggressive,dog,3
aug_000900.jpg,img_001240.jpg,aggressive,dog,3
aug_000901.jpg,img_001241.jpg,mild,dog,3
aug_000902.jpg,img_001241.jpg,aggressive,dog,3
aug_000903.jpg,img_001241.jpg,aggressive,dog,3
aug_000904.jpg,img_001242.jpg,mild,dog,3
aug_000905.jpg,img_001242.jpg,aggressive,dog,3
aug_000906.jpg,img_001242.jpg,aggressive,dog,3
aug_000907.jpg,img_001243.jpg,mild,dog,2
aug_000908.jpg,img_001243.jpg,aggressive,dog,2
aug_000909.jpg,img_001243.jpg,aggressive,dog,2
aug_000910.jpg,img_001245.jpg,mild,dog,2
aug_000911.jpg,img_001245.jpg,aggressive,dog,2
aug_000912.jpg,img_001245.jpg,aggressive,dog,2
aug_000913.jpg,img_001251.jpg,mild,dog,3
aug_000914.jpg,img_001251.jpg,aggressive,dog,3
aug_000915.jpg,img_001251.jpg,aggressive,dog,3
aug_000916.jpg,img_001253.jpg,mild,dog,3
aug_000917.jpg,img_001253.jpg,aggressive,dog,3
aug_000918.jpg,img_001253.jpg,aggressive,dog,3
aug_000919.jpg,img_001256.jpg,mild,dog,3
aug_000920.jpg,img_001256.jpg,aggressive,dog,2
aug_000921.jpg,img_001256.jpg,aggressive,dog,3
aug_000922.jpg,img_001258.jpg,mild,dog,3
aug_000923.jpg,img_001258.jpg,aggressive,dog,3
aug_000924.jpg,img_001258.jpg,aggressive,dog,3
aug_000925.jpg,img_001259.jpg,mild,dog,3
aug_000926.jpg,img_001259.jpg,aggressive,dog,3
aug_000927.jpg,img_001259.jpg,aggressive,dog,3
aug_000928.jpg,img_001262.jpg,mild,dog,3
aug_000929.jpg,img_001262.jpg,aggressive,dog,2
aug_000930.jpg,img_001262.jpg,aggressive,dog,3
aug_000931.jpg,img_001263.jpg,mild,dog,2
aug_000932.jpg,img_001263.jpg,aggressive,dog,1
aug_000933.jpg,img_001263.jpg,aggressive,dog,1
aug_000934.jpg,img_001265.jpg,mild,dog,3
aug_000935.jpg,img_001265.jpg,aggressive,dog,3
aug_000936.jpg,img_001265.jpg,aggressive,dog,3
aug_000937.jpg,img_001269.jpg,mild,dog,3
aug_000938.jpg,img_001269.jpg,aggressive,dog,3
aug_000939.jpg,img_001269.jpg,aggressive,dog,2
aug_000940.jpg,img_001273.jpg,mild,dog,3
aug_000941.jpg,img_001273.jpg,aggressive,dog,3
aug_000942.jpg,img_001273.jpg,aggressive,dog,3
aug_000943.jpg,img_001275.jpg,mild,dog,2
aug_000944.jpg,img_001275.jpg,aggressive,dog,2
aug_000945.jpg,img_001275.jpg,aggressive,dog,2
aug_000946.jpg,img_001277.jpg,mild,dog,3
aug_000947.jpg,img_001277.jpg,aggressive,dog,3
aug_000948.jpg,img_001277.jpg,aggressive,dog,3
aug_000949.jpg,img_001280.jpg,mild,dog,15
aug_000950.jpg,img_001280.jpg,aggressive,dog,15
aug_000951.jpg,img_001280.jpg,aggressive,dog,15
aug_000952.jpg,img_001282.jpg,mild,dog,3
aug_000953.jpg,img_001282.jpg,aggressive,dog,3
aug_000954.jpg,img_001282.jpg,aggressive,dog,3
aug_000955.jpg,img_001283.jpg,mild,dog,2
aug_000956.jpg,img_001283.jpg,aggressive,dog,2
aug_000957.jpg,img_001283.jpg,aggressive,dog,2
aug_000958.jpg,img_001285.jpg,mild,dog,3
aug_000959.jpg,img_001285.jpg,aggressive,dog,3
aug_000960.jpg,img_001285.jpg,aggressive,dog,3
aug_000961.jpg,img_001286.jpg,mild,dog,3
aug_000962.jpg,img_001286.jpg,aggressive,dog,3
aug_000963.jpg,img_001286.jpg,aggressive,dog,3
aug_000964.jpg,img_001287.jpg,mild,dog,2
aug_000965.jpg,img_001287.jpg,aggressive,dog,2
aug_000966.jpg,img_001287.jpg,aggressive,dog,2
aug_000967.jpg,img_001292.jpg,mild,dog,1
aug_000968.jpg,img_001292.jpg,aggressive,dog,1
aug_000969.jpg,img_001292.jpg,aggressive,dog,1
aug_000970.jpg,img_001294.jpg,mild,dog,3
aug_000971.jpg,img_001294.jpg,aggressive,dog,3
aug_000972.jpg,img_001294.jpg,aggressive,dog,3
aug_000973.jpg,img_001295.jpg,mild,dog,3
aug_000974.jpg,img_001295.jpg,aggressive,dog,3
aug_000975.jpg,img_001295.jpg,aggressive,dog,3
aug_000976.jpg,img_001468.jpg,mild,dog,2
aug_000977.jpg,img_001468.jpg,aggressive,dog,2
aug_000978.jpg,img_001468.jpg,aggressive,dog,2
aug_000979.jpg,img_001471.jpg,mild,dog,8
aug_000980.jpg,img_001471.jpg,aggressive,dog,8
aug_000981.jpg,img_001471.jpg,aggressive,dog,8
aug_000982.jpg,img_001472.jpg,mild,dog,1
aug_000983.jpg,img_001472.jpg,aggressive,dog,1
aug_000984.jpg,img_001472.jpg,aggressive,dog,1
aug_000985.jpg,img_001473.jpg,mild,dog,3
